ano,semana,tipo_dx,n,region,fecha
2010,30,C,1,Junin,2010-07-26
2010,31,C,1,Junin,2010-08-02
2010,44,C,1,Junin,2010-11-01
2010,45,C,1,Junin,2010-11-08
2010,48,C,1,Junin,2010-11-29
2010,50,C,1,Junin,2010-12-13
2010,51,C,1,Junin,2010-12-20
2010,52,C,3,Junin,2010-12-27
2011,1,C,2,Junin,2011-01-03
2011,2,C,1,Junin,2011-01-10
2011,3,C,1,Junin,2011-01-17
2011,4,C,3,Junin,2011-01-24
2011,5,C,4,Junin,2011-01-31
2011,6,C,3,Junin,2011-02-07
2011,7,C,4,Junin,2011-02-14
2011,8,C,3,Junin,2011-02-21
2011,9,C,3,Junin,2011-02-28
2011,12,C,1,Junin,2011-03-21
2011,16,C,1,Junin,2011-04-18
2011,18,C,1,Junin,2011-05-02
2011,19,C,1,Junin,2011-05-09
2011,20,C,1,Junin,2011-05-16
2011,21,C,1,Junin,2011-05-23
2011,22,C,1,Junin,2011-05-30
2011,24,C,2,Junin,2011-06-13
2011,27,C,1,Junin,2011-07-04
2011,30,C,1,Junin,2011-07-25
2011,41,C,1,Junin,2011-10-10
2011,42,C,1,Junin,2011-10-17
2011,44,C,3,Junin,2011-10-31
2011,45,C,1,Junin,2011-11-07
2011,46,C,5,Junin,2011-11-14
2011,47,C,11,Junin,2011-11-21
2011,48,C,4,Junin,2011-11-28
2011,49,C,11,Junin,2011-12-05
2011,50,C,7,Junin,2011-12-12
2011,51,C,2,Junin,2011-12-19
2011,52,C,6,Junin,2011-12-26
2012,1,C,7,Junin,2012-01-02
2012,2,C,9,Junin,2012-01-09
2012,3,C,13,Junin,2012-01-16
2012,4,C,21,Junin,2012-01-23
2012,5,C,14,Junin,2012-01-30
2012,6,C,19,Junin,2012-02-06
2012,7,C,25,Junin,2012-02-13
2012,8,C,21,Junin,2012-02-20
2012,9,C,25,Junin,2012-02-27
2012,10,C,37,Junin,2012-03-05
2012,11,C,42,Junin,2012-03-12
2012,12,C,31,Junin,2012-03-19
2012,13,C,26,Junin,2012-03-26
2012,14,C,22,Junin,2012-04-02
2012,15,C,22,Junin,2012-04-09
2012,16,C,17,Junin,2012-04-16
2012,17,C,15,Junin,2012-04-23
2012,18,C,7,Junin,2012-04-30
2012,19,C,5,Junin,2012-05-07
2012,20,C,3,Junin,2012-05-14
2012,21,C,4,Junin,2012-05-21
2012,22,C,4,Junin,2012-05-28
2012,23,C,5,Junin,2012-06-04
2012,24,C,4,Junin,2012-06-11
2012,25,C,1,Junin,2012-06-18
2012,26,C,2,Junin,2012-06-25
2012,27,C,3,Junin,2012-07-02
2012,28,C,2,Junin,2012-07-09
2012,29,C,1,Junin,2012-07-16
2012,32,C,1,Junin,2012-08-06
2012,33,C,1,Junin,2012-08-13
2012,35,C,2,Junin,2012-08-27
2012,36,C,6,Junin,2012-09-03
2012,37,C,3,Junin,2012-09-10
2012,38,C,7,Junin,2012-09-17
2012,39,C,6,Junin,2012-09-24
2012,40,C,7,Junin,2012-10-01
2012,41,C,7,Junin,2012-10-08
2012,42,C,9,Junin,2012-10-15
2012,43,C,7,Junin,2012-10-22
2012,44,C,12,Junin,2012-10-29
2012,45,C,9,Junin,2012-11-05
2012,46,C,16,Junin,2012-11-12
2012,47,C,24,Junin,2012-11-19
2012,48,C,31,Junin,2012-11-26
2012,49,C,70,Junin,2012-12-03
2012,50,C,40,Junin,2012-12-10
2012,51,C,35,Junin,2012-12-17
2012,52,C,36,Junin,2012-12-24
2013,1,C,26,Junin,2013-01-07
2013,2,C,25,Junin,2013-01-14
2013,3,C,15,Junin,2013-01-21
2013,4,C,16,Junin,2013-01-28
2013,5,C,16,Junin,2013-02-04
2013,6,C,34,Junin,2013-02-11
2013,7,C,24,Junin,2013-02-18
2013,8,C,11,Junin,2013-02-25
2013,9,C,10,Junin,2013-03-04
2013,10,C,10,Junin,2013-03-11
2013,11,C,11,Junin,2013-03-18
2013,12,C,7,Junin,2013-03-25
2013,13,C,9,Junin,2013-04-01
2013,14,C,6,Junin,2013-04-08
2013,15,C,11,Junin,2013-04-15
2013,16,C,10,Junin,2013-04-22
2013,17,C,11,Junin,2013-04-29
2013,18,C,3,Junin,2013-05-06
2013,19,C,7,Junin,2013-05-13
2013,20,C,10,Junin,2013-05-20
2013,21,C,12,Junin,2013-05-27
2013,22,C,16,Junin,2013-06-03
2013,23,C,16,Junin,2013-06-10
2013,24,C,11,Junin,2013-06-17
2013,25,C,14,Junin,2013-06-24
2013,26,C,12,Junin,2013-07-01
2013,27,C,11,Junin,2013-07-08
2013,28,C,21,Junin,2013-07-15
2013,29,C,7,Junin,2013-07-22
2013,30,C,5,Junin,2013-07-29
2013,31,C,4,Junin,2013-08-05
2013,32,C,3,Junin,2013-08-12
2013,33,C,8,Junin,2013-08-19
2013,34,C,9,Junin,2013-08-26
2013,35,C,6,Junin,2013-09-02
2013,36,C,3,Junin,2013-09-09
2013,37,C,4,Junin,2013-09-16
2013,38,C,4,Junin,2013-09-23
2013,39,C,4,Junin,2013-09-30
2013,40,C,20,Junin,2013-10-07
2013,41,C,19,Junin,2013-10-14
2013,42,C,14,Junin,2013-10-21
2013,43,C,25,Junin,2013-10-28
2013,44,C,14,Junin,2013-11-04
2013,45,C,26,Junin,2013-11-11
2013,46,C,42,Junin,2013-11-18
2013,47,C,32,Junin,2013-11-25
2013,48,C,42,Junin,2013-12-02
2013,49,C,43,Junin,2013-12-09
2013,50,C,28,Junin,2013-12-16
2013,51,C,18,Junin,2013-12-23
2013,52,C,16,Junin,2013-12-30
2014,1,C,24,Junin,2014-01-06
2014,2,C,16,Junin,2014-01-13
2014,3,C,16,Junin,2014-01-20
2014,4,C,13,Junin,2014-01-27
2014,5,C,17,Junin,2014-02-03
2014,6,C,19,Junin,2014-02-10
2014,7,C,15,Junin,2014-02-17
2014,8,C,10,Junin,2014-02-24
2014,9,C,14,Junin,2014-03-03
2014,10,C,17,Junin,2014-03-10
2014,11,C,10,Junin,2014-03-17
2014,12,C,6,Junin,2014-03-24
2014,13,C,22,Junin,2014-03-31
2014,14,C,11,Junin,2014-04-07
2014,15,C,7,Junin,2014-04-14
2014,16,C,12,Junin,2014-04-21
2014,17,C,4,Junin,2014-04-28
2014,18,C,11,Junin,2014-05-05
2014,19,C,14,Junin,2014-05-12
2014,20,C,15,Junin,2014-05-19
2014,21,C,5,Junin,2014-05-26
2014,22,C,5,Junin,2014-06-02
2014,23,C,8,Junin,2014-06-09
2014,24,C,11,Junin,2014-06-16
2014,25,C,19,Junin,2014-06-23
2014,26,C,11,Junin,2014-06-30
2014,27,C,7,Junin,2014-07-07
2014,28,C,5,Junin,2014-07-14
2014,29,C,2,Junin,2014-07-21
2014,30,C,11,Junin,2014-07-28
2014,31,C,8,Junin,2014-08-04
2014,32,C,5,Junin,2014-08-11
2014,33,C,7,Junin,2014-08-18
2014,34,C,2,Junin,2014-08-25
2014,35,C,3,Junin,2014-09-01
2014,36,C,1,Junin,2014-09-08
2014,38,C,1,Junin,2014-09-22
2014,40,C,2,Junin,2014-10-06
2014,41,C,1,Junin,2014-10-13
2014,42,C,2,Junin,2014-10-20
2014,43,C,2,Junin,2014-10-27
2014,44,C,6,Junin,2014-11-03
2014,45,C,6,Junin,2014-11-10
2014,46,C,7,Junin,2014-11-17
2014,47,C,14,Junin,2014-11-24
2014,48,C,30,Junin,2014-12-01
2014,49,C,18,Junin,2014-12-08
2014,50,C,14,Junin,2014-12-15
2014,51,C,17,Junin,2014-12-22
2014,52,C,5,Junin,2014-12-29
2015,1,C,4,Junin,2015-01-05
2015,2,C,12,Junin,2015-01-12
2015,3,C,18,Junin,2015-01-19
2015,4,C,10,Junin,2015-01-26
2015,5,C,25,Junin,2015-02-02
2015,6,C,40,Junin,2015-02-09
2015,7,C,44,Junin,2015-02-16
2015,8,C,45,Junin,2015-02-23
2015,9,C,17,Junin,2015-03-02
2015,10,C,7,Junin,2015-03-09
2015,11,C,10,Junin,2015-03-16
2015,12,C,16,Junin,2015-03-23
2015,13,C,6,Junin,2015-03-30
2015,14,C,13,Junin,2015-04-06
2015,15,C,9,Junin,2015-04-13
2015,16,C,12,Junin,2015-04-20
2015,17,C,14,Junin,2015-04-27
2015,18,C,14,Junin,2015-05-04
2015,19,C,11,Junin,2015-05-11
2015,20,C,6,Junin,2015-05-18
2015,21,C,5,Junin,2015-05-25
2015,22,C,14,Junin,2015-06-01
2015,23,C,5,Junin,2015-06-08
2015,23,P,1,Junin,2015-06-08
2015,24,C,8,Junin,2015-06-15
2015,25,C,11,Junin,2015-06-22
2015,25,P,1,Junin,2015-06-22
2015,26,C,12,Junin,2015-06-29
2015,26,P,1,Junin,2015-06-29
2015,27,C,8,Junin,2015-07-06
2015,28,C,8,Junin,2015-07-13
2015,29,C,10,Junin,2015-07-20
2015,30,C,13,Junin,2015-07-27
2015,31,C,11,Junin,2015-08-03
2015,32,C,22,Junin,2015-08-10
2015,33,C,19,Junin,2015-08-17
2015,34,C,9,Junin,2015-08-24
2015,35,C,11,Junin,2015-08-31
2015,36,C,10,Junin,2015-09-07
2015,36,P,1,Junin,2015-09-07
2015,37,C,15,Junin,2015-09-14
2015,38,C,15,Junin,2015-09-21
2015,39,C,5,Junin,2015-09-28
2015,40,C,6,Junin,2015-10-05
2015,41,C,16,Junin,2015-10-12
2015,42,C,9,Junin,2015-10-19
2015,43,C,11,Junin,2015-10-26
2015,44,C,11,Junin,2015-11-02
2015,45,C,11,Junin,2015-11-09
2015,45,P,1,Junin,2015-11-09
2015,46,C,27,Junin,2015-11-16
2015,47,C,10,Junin,2015-11-23
2015,48,C,25,Junin,2015-11-30
2015,49,C,22,Junin,2015-12-07
2015,50,C,26,Junin,2015-12-14
2015,50,P,2,Junin,2015-12-14
2015,51,C,33,Junin,2015-12-21
2015,52,C,14,Junin,2015-12-28
2015,52,P,2,Junin,2015-12-28
2016,1,C,46,Junin,2016-01-04
2016,2,C,42,Junin,2016-01-11
2016,3,C,78,Junin,2016-01-18
2016,4,C,62,Junin,2016-01-25
2016,5,C,68,Junin,2016-02-01
2016,6,C,79,Junin,2016-02-08
2016,7,C,48,Junin,2016-02-15
2016,7,P,1,Junin,2016-02-15
2016,8,C,54,Junin,2016-02-22
2016,9,C,35,Junin,2016-02-29
2016,10,C,28,Junin,2016-03-07
2016,11,C,23,Junin,2016-03-14
2016,11,P,1,Junin,2016-03-14
2016,12,C,12,Junin,2016-03-21
2016,13,C,38,Junin,2016-03-28
2016,13,P,2,Junin,2016-03-28
2016,14,C,32,Junin,2016-04-04
2016,15,C,37,Junin,2016-04-11
2016,15,P,1,Junin,2016-04-11
2016,16,C,29,Junin,2016-04-18
2016,17,C,12,Junin,2016-04-25
2016,17,P,3,Junin,2016-04-25
2016,18,C,17,Junin,2016-05-02
2016,19,C,15,Junin,2016-05-09
2016,19,P,1,Junin,2016-05-09
2016,20,C,20,Junin,2016-05-16
2016,21,C,18,Junin,2016-05-23
2016,22,C,11,Junin,2016-05-30
2016,22,P,1,Junin,2016-05-30
2016,23,C,15,Junin,2016-06-06
2016,24,C,11,Junin,2016-06-13
2016,25,C,7,Junin,2016-06-20
2016,25,P,1,Junin,2016-06-20
2016,26,C,10,Junin,2016-06-27
2016,27,C,8,Junin,2016-07-04
2016,28,C,3,Junin,2016-07-11
2016,29,C,2,Junin,2016-07-18
2016,29,P,1,Junin,2016-07-18
2016,30,C,1,Junin,2016-07-25
2016,31,C,2,Junin,2016-08-01
2016,32,C,3,Junin,2016-08-08
2016,32,P,1,Junin,2016-08-08
2016,33,P,1,Junin,2016-08-15
2016,36,C,4,Junin,2016-09-05
2016,37,C,1,Junin,2016-09-12
2016,38,C,1,Junin,2016-09-19
2016,38,P,1,Junin,2016-09-19
2016,39,C,4,Junin,2016-09-26
2016,40,C,4,Junin,2016-10-03
2016,42,C,5,Junin,2016-10-17
2016,43,P,1,Junin,2016-10-24
2016,44,C,2,Junin,2016-10-31
2016,44,P,1,Junin,2016-10-31
2016,45,C,1,Junin,2016-11-07
2016,46,C,5,Junin,2016-11-14
2016,47,C,3,Junin,2016-11-21
2016,48,C,8,Junin,2016-11-28
2016,49,C,5,Junin,2016-12-05
2016,50,C,1,Junin,2016-12-12
2016,51,C,3,Junin,2016-12-19
2016,52,C,1,Junin,2016-12-26
2017,1,C,5,Junin,2017-01-02
2017,2,C,7,Junin,2017-01-09
2017,3,C,4,Junin,2017-01-16
2017,4,C,9,Junin,2017-01-23
2017,5,C,4,Junin,2017-01-30
2017,6,C,12,Junin,2017-02-06
2017,7,C,5,Junin,2017-02-13
2017,8,C,9,Junin,2017-02-20
2017,9,C,10,Junin,2017-02-27
2017,10,C,6,Junin,2017-03-06
2017,11,C,4,Junin,2017-03-13
2017,12,C,5,Junin,2017-03-20
2017,12,P,1,Junin,2017-03-20
2017,13,C,10,Junin,2017-03-27
2017,14,C,7,Junin,2017-04-03
2017,14,P,1,Junin,2017-04-03
2017,15,C,9,Junin,2017-04-10
2017,15,P,2,Junin,2017-04-10
2017,16,C,5,Junin,2017-04-17
2017,16,P,1,Junin,2017-04-17
2017,17,C,7,Junin,2017-04-24
2017,18,C,7,Junin,2017-05-01
2017,19,C,3,Junin,2017-05-08
2017,20,C,5,Junin,2017-05-15
2017,21,C,6,Junin,2017-05-22
2017,21,P,1,Junin,2017-05-22
2017,22,C,2,Junin,2017-05-29
2017,23,C,3,Junin,2017-06-05
2017,23,P,1,Junin,2017-06-05
2017,24,C,6,Junin,2017-06-12
2017,25,C,1,Junin,2017-06-19
2017,26,C,1,Junin,2017-06-26
2017,27,C,2,Junin,2017-07-03
2017,28,C,3,Junin,2017-07-10
2017,28,P,1,Junin,2017-07-10
2017,29,C,5,Junin,2017-07-17
2017,30,C,2,Junin,2017-07-24
2017,31,C,3,Junin,2017-07-31
2017,32,C,2,Junin,2017-08-07
2017,32,P,2,Junin,2017-08-07
2017,33,C,1,Junin,2017-08-14
2017,34,P,1,Junin,2017-08-21
2017,35,C,3,Junin,2017-08-28
2017,35,P,3,Junin,2017-08-28
2017,36,C,1,Junin,2017-09-04
2017,37,C,2,Junin,2017-09-11
2017,37,P,1,Junin,2017-09-11
2017,38,C,1,Junin,2017-09-18
2017,39,C,2,Junin,2017-09-25
2017,39,P,1,Junin,2017-09-25
2017,40,C,1,Junin,2017-10-02
2017,42,C,1,Junin,2017-10-16
2017,42,P,2,Junin,2017-10-16
2017,43,C,1,Junin,2017-10-23
2017,45,C,4,Junin,2017-11-06
2017,46,C,1,Junin,2017-11-13
2017,47,C,2,Junin,2017-11-20
2017,47,P,2,Junin,2017-11-20
2017,48,C,4,Junin,2017-11-27
2017,49,C,3,Junin,2017-12-04
2017,49,P,1,Junin,2017-12-04
2017,50,C,1,Junin,2017-12-11
2017,51,P,2,Junin,2017-12-18
2018,8,C,2,Junin,2018-02-26
2018,9,C,1,Junin,2018-03-05
2018,10,C,3,Junin,2018-03-12
2018,11,C,2,Junin,2018-03-19
2018,12,C,1,Junin,2018-03-26
2018,13,P,1,Junin,2018-04-02
2018,16,C,1,Junin,2018-04-23
2018,18,C,1,Junin,2018-05-07
2018,23,P,1,Junin,2018-06-11
2018,24,C,3,Junin,2018-06-18
2018,27,C,1,Junin,2018-07-09
2018,31,P,1,Junin,2018-08-06
2018,32,C,3,Junin,2018-08-13
2018,36,P,1,Junin,2018-09-10
2018,41,C,1,Junin,2018-10-15
2018,43,C,1,Junin,2018-10-29
2018,44,C,1,Junin,2018-11-05
2018,45,C,1,Junin,2018-11-12
2018,46,C,5,Junin,2018-11-19
2018,47,C,4,Junin,2018-11-26
2018,47,P,2,Junin,2018-11-26
2018,48,C,3,Junin,2018-12-03
2018,49,C,4,Junin,2018-12-10
2018,50,C,4,Junin,2018-12-17
2018,50,P,1,Junin,2018-12-17
2018,51,C,2,Junin,2018-12-24
2019,1,C,2,Junin,2019-01-07
2019,2,C,2,Junin,2019-01-14
2019,3,C,3,Junin,2019-01-21
2019,4,C,6,Junin,2019-01-28
2019,5,C,3,Junin,2019-02-04
2019,6,C,10,Junin,2019-02-11
2019,7,C,4,Junin,2019-02-18
2019,8,C,4,Junin,2019-02-25
2019,9,C,3,Junin,2019-03-04
2019,11,C,4,Junin,2019-03-18
2019,12,C,10,Junin,2019-03-25
2019,13,C,7,Junin,2019-04-01
2019,14,C,8,Junin,2019-04-08
2019,15,C,6,Junin,2019-04-15
2019,16,C,6,Junin,2019-04-22
2019,17,C,6,Junin,2019-04-29
2019,18,C,9,Junin,2019-05-06
2019,19,C,7,Junin,2019-05-13
2019,20,C,4,Junin,2019-05-20
2019,21,C,8,Junin,2019-05-27
2019,22,C,10,Junin,2019-06-03
2019,23,C,11,Junin,2019-06-10
2019,24,C,5,Junin,2019-06-17
2019,25,C,5,Junin,2019-06-24
2019,26,C,3,Junin,2019-07-01
2019,27,C,3,Junin,2019-07-08
2019,28,C,7,Junin,2019-07-15
2019,29,C,5,Junin,2019-07-22
2019,30,C,7,Junin,2019-07-29
2019,31,C,6,Junin,2019-08-05
2019,32,C,5,Junin,2019-08-12
2019,33,C,8,Junin,2019-08-19
2019,34,C,6,Junin,2019-08-26
2019,35,C,3,Junin,2019-09-02
2019,36,C,5,Junin,2019-09-09
2019,37,C,6,Junin,2019-09-16
2019,38,C,8,Junin,2019-09-23
2019,39,C,15,Junin,2019-09-30
2019,40,C,11,Junin,2019-10-07
2019,41,C,12,Junin,2019-10-14
2019,42,C,20,Junin,2019-10-21
2019,43,C,35,Junin,2019-10-28
2019,44,C,27,Junin,2019-11-04
2019,45,C,21,Junin,2019-11-11
2019,46,C,22,Junin,2019-11-18
2019,47,C,27,Junin,2019-11-25
2019,48,C,18,Junin,2019-12-02
2019,49,C,22,Junin,2019-12-09
2019,50,C,14,Junin,2019-12-16
2019,51,C,11,Junin,2019-12-23
2019,52,C,12,Junin,2019-12-30
2020,1,C,24,Junin,2020-01-06
2020,2,C,47,Junin,2020-01-13
2020,3,C,45,Junin,2020-01-20
2020,4,C,40,Junin,2020-01-27
2020,5,C,54,Junin,2020-02-03
2020,6,C,72,Junin,2020-02-10
2020,7,C,94,Junin,2020-02-17
2020,8,C,124,Junin,2020-02-24
2020,9,C,84,Junin,2020-03-02
2020,10,C,109,Junin,2020-03-09
2020,11,C,111,Junin,2020-03-16
2020,12,C,108,Junin,2020-03-23
2020,13,C,109,Junin,2020-03-30
2020,14,C,96,Junin,2020-04-06
2020,15,C,51,Junin,2020-04-13
2020,16,C,55,Junin,2020-04-20
2020,17,C,34,Junin,2020-04-27
2020,18,C,19,Junin,2020-05-04
2020,19,C,29,Junin,2020-05-11
2020,20,C,29,Junin,2020-05-18
2020,21,C,16,Junin,2020-05-25
2020,22,C,19,Junin,2020-06-01
2020,23,C,22,Junin,2020-06-08
2020,24,C,21,Junin,2020-06-15
2020,25,C,14,Junin,2020-06-22
2020,26,C,16,Junin,2020-06-29
2020,27,C,13,Junin,2020-07-06
2020,28,C,8,Junin,2020-07-13
2020,29,C,15,Junin,2020-07-20
2020,30,C,16,Junin,2020-07-27
2020,31,C,13,Junin,2020-08-03
2020,32,C,11,Junin,2020-08-10
2020,33,C,21,Junin,2020-08-17
2020,34,C,32,Junin,2020-08-24
2020,35,C,27,Junin,2020-08-31
2020,36,C,45,Junin,2020-09-07
2020,37,C,70,Junin,2020-09-14
2020,38,C,86,Junin,2020-09-21
2020,39,C,74,Junin,2020-09-28
2020,40,C,60,Junin,2020-10-05
2020,41,C,67,Junin,2020-10-12
2020,42,C,70,Junin,2020-10-19
2020,43,C,92,Junin,2020-10-26
2020,44,C,117,Junin,2020-11-02
2020,45,C,117,Junin,2020-11-09
2020,46,C,154,Junin,2020-11-16
2020,47,C,163,Junin,2020-11-23
2020,48,C,180,Junin,2020-11-30
2020,49,C,199,Junin,2020-12-07
2020,49,P,1,Junin,2020-12-07
2020,50,C,232,Junin,2020-12-14
2020,51,C,218,Junin,2020-12-21
2020,52,C,149,Junin,2020-12-28
2020,53,C,46,Junin,NA
2021,1,C,144,Junin,2021-01-04
2021,2,C,60,Junin,2021-01-11
2021,3,C,62,Junin,2021-01-18
2021,4,C,85,Junin,2021-01-25
2021,5,C,74,Junin,2021-02-01
2021,6,C,62,Junin,2021-02-08
2021,7,C,76,Junin,2021-02-15
2021,8,C,64,Junin,2021-02-22
2021,9,C,105,Junin,2021-03-01
2021,10,C,115,Junin,2021-03-08
2021,11,C,121,Junin,2021-03-15
2021,12,C,98,Junin,2021-03-22
2021,13,C,132,Junin,2021-03-29
2021,14,C,135,Junin,2021-04-05
2021,14,P,1,Junin,2021-04-05
2021,15,C,122,Junin,2021-04-12
2021,16,C,128,Junin,2021-04-19
2021,17,C,140,Junin,2021-04-26
2021,18,C,109,Junin,2021-05-03
2021,19,C,108,Junin,2021-05-10
2021,20,C,150,Junin,2021-05-17
2021,21,C,116,Junin,2021-05-24
2021,22,C,72,Junin,2021-05-31
2021,23,C,93,Junin,2021-06-07
2021,24,C,93,Junin,2021-06-14
2021,25,C,87,Junin,2021-06-21
2021,26,C,59,Junin,2021-06-28
2021,27,C,56,Junin,2021-07-05
2021,28,C,40,Junin,2021-07-12
2021,29,C,64,Junin,2021-07-19
2021,30,C,35,Junin,2021-07-26
2021,31,C,36,Junin,2021-08-02
2021,32,C,26,Junin,2021-08-09
2021,33,C,34,Junin,2021-08-16
2021,34,C,30,Junin,2021-08-23
2021,35,C,28,Junin,2021-08-30
2021,36,C,43,Junin,2021-09-06
2021,37,C,45,Junin,2021-09-13
2021,38,C,56,Junin,2021-09-20
2021,39,C,50,Junin,2021-09-27
2021,40,C,76,Junin,2021-10-04
2021,41,C,92,Junin,2021-10-11
2021,42,C,108,Junin,2021-10-18
2021,43,C,131,Junin,2021-10-25
2021,44,C,123,Junin,2021-11-01
2021,45,C,167,Junin,2021-11-08
2021,46,C,213,Junin,2021-11-15
2021,47,C,206,Junin,2021-11-22
2021,48,C,207,Junin,2021-11-29
2021,49,C,186,Junin,2021-12-06
2021,50,C,194,Junin,2021-12-13
2021,51,C,130,Junin,2021-12-20
2021,52,C,103,Junin,2021-12-27
2022,1,C,110,Junin,2022-01-03
2022,2,C,79,Junin,2022-01-10
2022,3,C,78,Junin,2022-01-17
2022,4,C,77,Junin,2022-01-24
2022,5,C,90,Junin,2022-01-31
2022,6,C,88,Junin,2022-02-07
2022,7,C,63,Junin,2022-02-14
2022,8,C,69,Junin,2022-02-21
2022,9,C,88,Junin,2022-02-28
2022,10,C,70,Junin,2022-03-07
2022,11,C,67,Junin,2022-03-14
2022,12,C,98,Junin,2022-03-21
2022,13,C,92,Junin,2022-03-28
2022,14,C,92,Junin,2022-04-04
2022,15,C,84,Junin,2022-04-11
2022,16,C,101,Junin,2022-04-18
2022,17,C,95,Junin,2022-04-25
2022,18,C,103,Junin,2022-05-02
2022,19,C,103,Junin,2022-05-09
2022,20,C,83,Junin,2022-05-16
2022,21,C,55,Junin,2022-05-23
2022,22,C,65,Junin,2022-05-30
2022,23,C,68,Junin,2022-06-06
2022,24,C,84,Junin,2022-06-13
2022,25,C,57,Junin,2022-06-20
2022,26,C,56,Junin,2022-06-27
2022,27,C,63,Junin,2022-07-04
2022,28,C,46,Junin,2022-07-11
2022,29,C,33,Junin,2022-07-18
2022,30,C,37,Junin,2022-07-25
2022,31,C,47,Junin,2022-08-01
2022,32,C,42,Junin,2022-08-08
2022,33,C,48,Junin,2022-08-15
2022,34,C,35,Junin,2022-08-22
2022,35,C,24,Junin,2022-08-29
2022,36,C,30,Junin,2022-09-05
2022,37,C,43,Junin,2022-09-12
2022,38,C,39,Junin,2022-09-19
2022,39,C,36,Junin,2022-09-26
2022,40,C,37,Junin,2022-10-03
2022,41,C,65,Junin,2022-10-10
2022,42,C,81,Junin,2022-10-17
2022,43,C,107,Junin,2022-10-24
2022,44,C,147,Junin,2022-10-31
2022,45,C,145,Junin,2022-11-07
2022,46,C,177,Junin,2022-11-14
2022,47,C,175,Junin,2022-11-21
2022,48,C,180,Junin,2022-11-28
2022,49,C,175,Junin,2022-12-05
2022,50,C,96,Junin,2022-12-12
2022,51,C,70,Junin,2022-12-19
2022,52,C,60,Junin,2022-12-26
2023,1,C,92,Junin,2023-01-02
2023,2,C,82,Junin,2023-01-09
2023,3,C,108,Junin,2023-01-16
2023,4,C,115,Junin,2023-01-23
2023,5,C,113,Junin,2023-01-30
2023,6,C,117,Junin,2023-02-06
2023,7,C,103,Junin,2023-02-13
2023,8,C,102,Junin,2023-02-20
2023,9,C,132,Junin,2023-02-27
2023,10,C,114,Junin,2023-03-06
2023,11,C,153,Junin,2023-03-13
2023,12,C,173,Junin,2023-03-20
2023,13,C,124,Junin,2023-03-27
2023,14,C,121,Junin,2023-04-03
2023,15,C,138,Junin,2023-04-10
2023,16,C,124,Junin,2023-04-17
2023,17,C,119,Junin,2023-04-24
2023,18,C,94,Junin,2023-05-01
2023,19,C,96,Junin,2023-05-08
2023,20,C,66,Junin,2023-05-15
2023,21,C,76,Junin,2023-05-22
2023,22,C,70,Junin,2023-05-29
2023,23,C,70,Junin,2023-06-05
2023,24,C,53,Junin,2023-06-12
2023,25,C,43,Junin,2023-06-19
2023,26,C,58,Junin,2023-06-26
2023,27,C,53,Junin,2023-07-03
2023,28,C,41,Junin,2023-07-10
2023,29,C,50,Junin,2023-07-17
2023,30,C,38,Junin,2023-07-24
2023,31,C,32,Junin,2023-07-31
2023,32,C,22,Junin,2023-08-07
2023,33,C,24,Junin,2023-08-14
2023,34,C,18,Junin,2023-08-21
2023,35,C,17,Junin,2023-08-28
2023,36,C,18,Junin,2023-09-04
2023,37,C,9,Junin,2023-09-11
2023,38,C,23,Junin,2023-09-18
2023,39,C,24,Junin,2023-09-25
2023,40,C,34,Junin,2023-10-02
2023,41,C,38,Junin,2023-10-09
2023,42,C,25,Junin,2023-10-16
2023,43,C,36,Junin,2023-10-23
2023,44,C,30,Junin,2023-10-30
2023,45,C,38,Junin,2023-11-06
2023,46,C,48,Junin,2023-11-13
2023,47,C,56,Junin,2023-11-20
2023,48,C,52,Junin,2023-11-27
2023,49,C,54,Junin,2023-12-04
2023,50,C,44,Junin,2023-12-11
2023,51,C,55,Junin,2023-12-18
2023,52,C,52,Junin,2023-12-25
2024,1,C,75,Junin,2024-01-08
2024,2,C,60,Junin,2024-01-15
2024,2,P,1,Junin,2024-01-15
2024,3,C,91,Junin,2024-01-22
2024,4,C,87,Junin,2024-01-29
2024,5,C,95,Junin,2024-02-05
2024,6,C,118,Junin,2024-02-12
2024,6,P,1,Junin,2024-02-12
2024,7,C,120,Junin,2024-02-19
2024,8,C,145,Junin,2024-02-26
2024,8,P,1,Junin,2024-02-26
2024,9,C,133,Junin,2024-03-04
2024,9,P,3,Junin,2024-03-04
2024,10,C,126,Junin,2024-03-11
2024,10,P,9,Junin,2024-03-11
2024,11,C,80,Junin,2024-03-18
2024,11,P,67,Junin,2024-03-18
2000,18,P,5,La Libertad,2000-05-01
2000,19,P,4,La Libertad,2000-05-08
2000,20,C,1,La Libertad,2000-05-15
2000,20,P,2,La Libertad,2000-05-15
2000,21,P,4,La Libertad,2000-05-22
2000,22,P,42,La Libertad,2000-05-29
2000,23,P,222,La Libertad,2000-06-05
2000,24,C,5,La Libertad,2000-06-12
2000,24,P,360,La Libertad,2000-06-12
2000,25,P,276,La Libertad,2000-06-19
2000,26,P,200,La Libertad,2000-06-26
2000,27,P,95,La Libertad,2000-07-03
2000,28,P,110,La Libertad,2000-07-10
2000,29,P,60,La Libertad,2000-07-17
2000,30,P,24,La Libertad,2000-07-24
2000,31,P,22,La Libertad,2000-07-31
2000,32,P,13,La Libertad,2000-08-07
2000,33,P,8,La Libertad,2000-08-14
2000,34,P,14,La Libertad,2000-08-21
2000,35,P,9,La Libertad,2000-08-28
